abs_tol,IIDStdUniform_solution,IIDStdGaussian_solution,Lattice_solution,Sobol_solution,IIDStdUniform_time,IIDStdGaussian_time,Lattice_time,Sobol_time,IIDStdUniform_n,IIDStdGaussian_n,Lattice_n,Sobol_n
0.029800000000000014,0.7287844545604925,0.7236674523943631,0.7239038794563326,0.7234575571877828,0.005003681666674235,0.0012820603333333718,0.0006010923333311288,0.010869537666659804,15557.0,16155.333333333334,21.333333333333332,85.33333333333333
0.030000000000000013,0.7285363245197399,0.7237759373774555,0.7239038794563326,0.7234575571877828,0.004895859666665577,0.0012756633333405414,0.0007002360000001318,0.013045460333330539,15352.333333333334,15943.0,21.333333333333332,85.33333333333333
0.030200000000000015,0.7284139350867399,0.7238065885161649,0.7239038794563326,0.7234575571877828,0.004794662666673351,0.001272323666664003,0.0006511739999931857,0.010776630333339199,15152.0,15734.666666666666,21.333333333333332,85.33333333333333
0.030400000000000014,0.7288478056783861,0.7238854603476429,0.7239038794563326,0.7234575571877828,0.004729493666663605,0.0012398513333380379,0.0006047870000050656,0.013887198666670505,14955.666666666666,15530.666666666666,21.333333333333332,85.33333333333333
0.030600000000000016,0.729769780675778,0.7233336309704154,0.7239038794563326,0.7234575571877828,0.004793658666661334,0.0013224796666596224,0.0006518946666650057,0.010401877333331791,14763.0,15330.666666666666,21.333333333333332,85.33333333333333
0.030800000000000015,0.7296903954116302,0.7239461219491772,0.7239038794563326,0.7234575571877828,0.004767822999999301,0.0013382729999970404,0.0006107200000068739,0.011172135333339384,14574.0,15134.333333333334,21.333333333333332,85.33333333333333
0.031000000000000014,0.7302512728925912,0.7245567681541103,0.7239038794563326,0.7234575571877828,0.0046897083333306,0.0013458143333290689,0.0006631536666645843,0.01282391333332574,14389.0,14942.0,21.333333333333332,85.33333333333333
0.031200000000000016,0.7298763145182812,0.7246784009501206,0.7239038794563326,0.7234575571877828,0.0051255510000013755,0.0014347213333394393,0.0006924133333351771,0.014464682000001025,14207.0,14753.0,21.333333333333332,85.33333333333333
0.03140000000000001,0.7297632240926698,0.7240501432049767,0.7239038794563326,0.7234575571877828,0.004595282666675378,0.0012510663333387129,0.0006271926666651476,0.010697291000004347,14029.0,14568.0,21.333333333333332,85.33333333333333
0.03160000000000001,0.7296377664864099,0.7240020866207503,0.7239038794563326,0.7238514151792111,0.0045787413333281774,0.0013493429999963762,0.0006138416666677434,0.010410638666665287,13854.0,14386.333333333334,21.333333333333332,42.666666666666664
0.031800000000000016,0.7289985475200308,0.7236455563577278,0.7239038794563326,0.7238514151792111,0.004459876999997429,0.001292567666666855,0.0006011569999960406,0.010392742666662494,13682.333333333334,14208.0,21.333333333333332,42.666666666666664
0.032000000000000015,0.7286027259197575,0.7234341007598145,0.7239038794563326,0.7238514151792111,0.004333764000004218,0.0012813013333357048,0.0006288859999964794,0.010463258666665828,13514.0,14033.0,21.333333333333332,42.666666666666664
0.03220000000000001,0.7288141828378647,0.7237777523644251,0.7239038794563326,0.7238514151792111,0.004415199666662299,0.0012407176666708135,0.0006134236666639481,0.010384207666665665,13349.0,13861.333333333334,21.333333333333332,42.666666666666664
0.03240000000000001,0.7279851143099655,0.7239753931225655,0.7239038794563326,0.7238514151792111,0.00430101166666456,0.001199647000002339,0.0006415160000017295,0.009539272999991985,13186.666666666666,13693.0,21.333333333333332,42.666666666666664
0.03260000000000002,0.7273157414425514,0.7248171036351639,0.7239038794563326,0.7238514151792111,0.004272704333336226,0.0013343723333321122,0.0006775800000013987,0.011148675333326233,13027.333333333334,13527.666666666666,21.333333333333332,42.666666666666664
0.03280000000000002,0.7272446724586769,0.7254663607206213,0.7239038794563326,0.7238514151792111,0.004359690333330946,0.001288402333329941,0.0006282656666674787,0.009059184333333784,12871.0,13365.0,21.333333333333332,42.666666666666664
0.033000000000000015,0.7267352859404023,0.7252619375651955,0.7239038794563326,0.7238514151792111,0.004719446666664832,0.0012199426666654745,0.0006402300000066438,0.010215830333332102,12717.666666666666,13205.666666666666,21.333333333333332,42.666666666666664
0.033200000000000014,0.7265390104315644,0.7251870419437721,0.7239038794563326,0.7238514151792111,0.004218399333334825,0.0011557186666664165,0.0006641483333282849,0.009759727666666626,12567.0,13049.0,21.333333333333332,42.666666666666664
0.03340000000000001,0.7272828987383363,0.724619235137805,0.7239038794563326,0.7238514151792111,0.00435349866666949,0.0012679196666643595,0.0006400323333271748,0.01033340066665763,12419.0,12895.333333333334,21.333333333333332,42.666666666666664
0.03360000000000002,0.7277878742975257,0.7248051780910499,0.7239038794563326,0.7238514151792111,0.003975047666680591,0.0011463839999995191,0.0006877803333319813,0.008492828333335941,12273.666666666666,12744.333333333334,21.333333333333332,42.666666666666664
0.03380000000000002,0.7282750490775255,0.7246770278228376,0.7239038794563326,0.7238514151792111,0.004407674333341068,0.0012278843333319855,0.000798639000000397,0.010356107666666503,12130.666666666666,12596.0,21.333333333333332,42.666666666666664
0.034000000000000016,0.7285649998952396,0.7246619269681532,0.7239038794563326,0.7238514151792111,0.004723917333327184,0.001238159666665221,0.0007287530000136636,0.00948582466666418,11990.333333333334,12450.333333333334,21.333333333333332,42.666666666666664
