n,d,a,p2,n_candidates,exact
127,223,44,1.007622945876e-01,63,1
127,224,44,1.007810221087e-01,63,1
127,225,44,1.007913255071e-01,63,1
127,226,44,1.008109794786e-01,63,1
127,227,44,1.008230210886e-01,63,1
127,228,44,1.008341916620e-01,63,1
127,229,44,1.008448043403e-01,63,1
127,230,44,1.008547335197e-01,63,1
127,231,44,1.008649993908e-01,63,1
127,232,44,1.008745348486e-01,63,1
127,233,44,1.008854262291e-01,63,1
127,234,44,1.008960018017e-01,63,1
127,235,44,1.009060391878e-01,63,1
127,236,44,1.009158956893e-01,63,1
127,237,44,1.009271442286e-01,63,1
127,238,44,1.009367438457e-01,63,1
127,239,44,1.009452108208e-01,63,1
127,240,44,1.009547660129e-01,63,1
127,241,44,1.009650347173e-01,63,1
127,242,44,1.009808310291e-01,63,1
127,243,44,1.009897053462e-01,63,1
127,244,44,1.010052378326e-01,63,1
127,245,44,1.010147759538e-01,63,1
127,246,44,1.010230775005e-01,63,1
127,247,44,1.010331143440e-01,63,1
127,248,44,1.010416849863e-01,63,1
127,249,44,1.010527121471e-01,63,1
127,250,44,1.010614230353e-01,63,1
128,1,1,2.007976155818e-04,32,1
128,2,47,2.292644618512e-03,32,1
128,3,23,9.916557388582e-03,32,1
128,4,61,2.112305330184e-02,32,1
128,5,61,2.785512982275e-02,32,1
128,6,13,3.520941157390e-02,32,1
128,7,61,4.115135324513e-02,32,1
128,8,61,4.628946163923e-02,32,1
128,9,61,5.096019003213e-02,32,1
128,10,61,5.440488424217e-02,32,1
128,11,61,5.715472244658e-02,32,1
128,12,61,6.068483095625e-02,32,1
128,13,61,6.292759710548e-02,32,1
128,14,61,6.507322394714e-02,32,1
128,15,61,6.733571784273e-02,32,1
128,16,61,6.956727386378e-02,32,1
128,17,61,7.177923147490e-02,32,1
128,18,61,7.367184363561e-02,32,1
128,19,13,7.497461916787e-02,32,1
128,20,61,7.614353466740e-02,32,1
128,21,61,7.722643264236e-02,32,1
128,22,61,7.812471531341e-02,32,1
128,23,61,7.893966200486e-02,32,1
128,24,61,7.973968869918e-02,32,1
128,25,61,8.056908264581e-02,32,1
128,26,61,8.120884836898e-02,32,1
128,27,61,8.181337844506e-02,32,1
128,28,61,8.258734888808e-02,32,1
128,29,61,8.313986948273e-02,32,1
128,30,61,8.365741734510e-02,32,1
128,31,61,8.416808093166e-02,32,1
128,32,61,8.459562516439e-02,32,1
128,33,61,8.689230739243e-02,32,1
128,34,61,8.768943901197e-02,32,1
128,35,61,8.822067670407e-02,32,1
128,36,61,8.864418744879e-02,32,1
128,37,61,8.901876098043e-02,32,1
128,38,61,8.942573418246e-02,32,1
128,39,61,8.974844926503e-02,32,1
128,40,61,9.007841110258e-02,32,1
128,41,61,9.041412200918e-02,32,1
128,42,61,9.069776670452e-02,32,1
128,43,61,9.095306941996e-02,32,1
128,44,61,9.128097277234e-02,32,1
128,45,61,9.152417209141e-02,32,1
128,46,61,9.177200142714e-02,32,1
128,47,61,9.204570239225e-02,32,1
128,48,61,9.233237531016e-02,32,1
128,49,61,9.263421122321e-02,32,1
128,50,61,9.290907751417e-02,32,1
128,51,61,9.312819223782e-02,32,1
128,52,61,9.331372312442e-02,32,1
128,53,61,9.350519821567e-02,32,1
128,54,61,9.367406217769e-02,32,1
128,55,61,9.383420927955e-02,32,1
128,56,61,9.399745030339e-02,32,1
128,57,61,9.417206649313e-02,32,1
128,58,61,9.431408202521e-02,32,1
128,59,61,9.445303540133e-02,32,1
128,60,61,9.463297667260e-02,32,1
128,61,61,9.476813204007e-02,32,1
128,62,61,9.489894321929e-02,32,1
128,63,61,9.503137937329e-02,32,1
128,64,61,9.514638387095e-02,32,1
128,65,61,9.574618038178e-02,32,1
128,66,61,9.596469408552e-02,32,1
128,67,61,9.611620456575e-02,32,1
128,68,61,9.624100820886e-02,32,1
128,69,61,9.635439285007e-02,32,1
128,70,61,9.647968239285e-02,32,1
128,71,61,9.658195684375e-02,32,1
128,72,61,9.668839203395e-02,32,1
128,73,61,9.679865072265e-02,32,1
128,74,61,9.689406398574e-02,32,1
128,75,61,9.698177784626e-02,32,1
128,76,61,9.709526487317e-02,32,1
128,77,61,9.718167747775e-02,32,1
128,78,61,9.727103994147e-02,32,1
128,79,61,9.737090243019e-02,32,1
128,80,61,9.747693524494e-02,32,1
128,81,61,9.759009892866e-02,32,1
128,82,61,9.769478745096e-02,32,1
128,83,61,9.777990532082e-02,32,1
128,84,61,9.785325990354e-02,32,1
128,85,61,9.792981585142e-02,32,1
128,86,61,9.799841867773e-02,32,1
128,87,61,9.806432672304e-02,32,1
128,88,61,9.813225952122e-02,32,1
128,89,61,9.820562478124e-02,32,1
128,90,61,9.826624685580e-02,32,1
128,91,61,9.832621963730e-02,32,1
128,92,61,9.840424665740e-02,32,1
128,93,61,9.846379787492e-02,32,1
128,94,61,9.852206015664e-02,32,1
128,95,61,9.858158410860e-02,32,1
128,96,61,9.863392076422e-02,32,1
128,97,61,9.890444169781e-02,32,1
128,98,61,9.900466495078e-02,32,1
128,99,61,9.907512941051e-02,32,1
128,100,61,9.913386476560e-02,32,1
128,101,61,9.918776264092e-02,32,1
128,102,61,9.924771539932e-02,32,1
128,103,61,9.929720517813e-02,32,1
128,104,61,9.934907600642e-02,32,1
128,105,61,9.940319683491e-02,32,1
128,106,61,9.945048646032e-02,32,1
128,107,61,9.949433722755e-02,32,1
128,108,61,9.955126441587e-02,32,1
128,109,61,9.959508341473e-02,32,1
128,110,61,9.964068751665e-02,32,1
128,111,61,9.969191627935e-02,32,1
128,112,61,9.974663712713e-02,32,1
128,113,61,9.980538563425e-02,32,1
128,114,61,9.986012163663e-02,32,1
128,115,61,9.990501448063e-02,32,1
128,116,61,9.994401318738e-02,32,1
128,117,61,9.998492838287e-02,32,1
128,118,61,1.000218631605e-01,32,1
128,119,61,1.000575647963e-01,32,1
128,120,61,1.000945583387e-01,32,1
128,121,61,1.001346947971e-01,32,1
128,122,61,1.001681132346e-01,32,1
128,123,61,1.002013522571e-01,32,1
128,124,61,1.002447030649e-01,32,1
128,125,61,1.002780488286e-01,32,1
128,126,61,1.003108481251e-01,32,1
128,127,61,1.003445127072e-01,32,1
128,128,61,1.003742985045e-01,32,1
128,129,61,1.005275924283e-01,32,1
128,130,61,1.005848712037e-01,32,1
128,131,61,1.006254289703e-01,32,1
128,132,61,1.006594431137e-01,32,1
128,133,61,1.006908192972e-01,32,1
128,134,61,1.007258435826e-01,32,1
128,135,61,1.007549270262e-01,32,1
128,136,61,1.007855267214e-01,32,1
128,137,61,1.008175768628e-01,32,1
128,138,61,1.008457286370e-01,32,1
128,139,61,1.008719560420e-01,32,1
128,140,61,1.009060698486e-01,32,1
128,141,61,1.009324845465e-01,32,1
128,142,61,1.009600729553e-01,32,1
128,143,61,1.009911549590e-01,32,1
128,144,61,1.010244675274e-01,32,1
128,145,61,1.010603512992e-01,32,1
128,146,61,1.010939194732e-01,32,1
128,147,61,1.011215864977e-01,32,1
128,148,61,1.011457306104e-01,32,1
128,149,61,1.011711385679e-01,32,1
128,150,61,1.011941716259e-01,32,1
128,151,61,1.012165151273e-01,32,1
128,152,61,1.012397387553e-01,32,1
128,153,61,1.012650038180e-01,32,1
128,154,61,1.012861342696e-01,32,1
128,155,61,1.013072183973e-01,32,1
128,156,61,1.013347575641e-01,32,1
128,157,61,1.013560394414e-01,32,1
128,158,61,1.013770396914e-01,32,1
128,159,61,1.013986542099e-01,32,1
128,160,61,1.014178506315e-01,32,1
128,161,61,1.015163945329e-01,32,1
128,162,61,1.015534060685e-01,32,1
128,163,61,1.015797259677e-01,32,1
128,164,61,1.016018819538e-01,32,1
128,165,61,1.016223853082e-01,32,1
128,166,61,1.016453227317e-01,32,1
128,167,61,1.016644393999e-01,32,1
128,168,61,1.016846008878e-01,32,1
128,169,61,1.017057688121e-01,32,1
128,170,61,1.017244231039e-01,32,1
128,171,61,1.017418535486e-01,32,1
128,172,61,1.017645531843e-01,32,1
128,173,61,1.017821954823e-01,32,1
128,174,61,1.018006633650e-01,32,1
128,175,61,1.018215089725e-01,32,1
128,176,61,1.018438986779e-01,32,1
128,177,61,1.018680679578e-01,32,1
128,178,61,1.018907365248e-01,32,1
128,179,61,1.019094789533e-01,32,1
128,180,61,1.019258829968e-01,32,1
128,181,61,1.019431801048e-01,32,1
128,182,61,1.019589034062e-01,32,1
128,183,61,1.019741915818e-01,32,1
128,184,61,1.019901141598e-01,32,1
128,185,61,1.020074673173e-01,32,1
128,186,61,1.020220233701e-01,32,1
128,187,61,1.020365781586e-01,32,1
128,188,61,1.020556080386e-01,32,1
128,189,61,1.020703593110e-01,32,1
128,190,61,1.020849464028e-01,32,1
128,191,61,1.020999882768e-01,32,1
128,192,61,1.021133810774e-01,32,1
128,193,61,1.021820171068e-01,32,1
128,194,61,1.022078849018e-01,32,1
128,195,61,1.022263333291e-01,32,1
128,196,61,1.022419022642e-01,32,1
128,197,61,1.022563412044e-01,32,1
128,198,61,1.022725183657e-01,32,1
128,199,61,1.022860344752e-01,32,1
128,200,61,1.023003126473e-01,32,1
128,201,61,1.023153281873e-01,32,1
128,202,61,1.023285904479e-01,32,1
128,203,61,1.023410077111e-01,32,1
128,204,61,1.023571925918e-01,32,1
128,205,61,1.023698039096e-01,32,1
128,206,61,1.023830260577e-01,32,1
128,207,61,1.023979700325e-01,32,1
128,208,61,1.024140449797e-01,32,1
128,209,61,1.024314233034e-01,32,1
128,210,61,1.024477522390e-01,32,1
128,211,61,1.024612826580e-01,32,1
128,212,61,1.024731493217e-01,32,1
128,213,61,1.024856795627e-01,32,1
128,214,61,1.024970916015e-01,32,1
128,215,61,1.025082060788e-01,32,1
128,216,61,1.025197983152e-01,32,1
128,217,61,1.025324480356e-01,32,1
128,218,61,1.025430808815e-01,32,1
128,219,61,1.025537287299e-01,32,1
128,220,61,1.025676604456e-01,32,1
128,221,61,1.025784834168e-01,32,1
128,222,61,1.025892021886e-01,32,1
128,223,61,1.026002699602e-01,32,1
128,224,61,1.026101421314e-01,32,1
128,225,61,1.026606753755e-01,32,1
128,226,61,1.026797677312e-01,32,1
128,227,61,1.026934122560e-01,32,1
128,228,61,1.027049479659e-01,32,1
128,229,61,1.027156631798e-01,32,1
128,230,61,1.027276813122e-01,32,1
128,231,61,1.027377406571e-01,32,1
128,232,61,1.027483798110e-01,32,1
128,233,61,1.027595817517e-01,32,1
128,234,61,1.027694919061e-01,32,1
128,235,61,1.027787843326e-01,32,1
128,236,61,1.027909039135e-01,32,1
128,237,61,1.028003652439e-01,32,1
128,238,61,1.028102962290e-01,32,1
128,239,61,1.028215312322e-01,32,1
128,240,61,1.028336298091e-01,32,1
128,241,61,1.028467235993e-01,32,1
128,242,61,1.028590432385e-01,32,1
128,243,61,1.028692679695e-01,32,1
128,244,61,1.028782490434e-01,32,1
128,245,61,1.028877421933e-01,32,1
128,246,61,1.028964004643e-01,32,1
128,247,61,1.029048432822e-01,32,1
128,248,61,1.029136583773e-01,32,1
128,249,61,1.029232866742e-01,32,1
128,250,61,1.029313923848e-01,32,1
199,1,1,8.307538026031e-05,99,1
199,2,55,1.028097349128e-03,99,1
199,3,42,4.225354593850e-03,99,1
199,4,90,8.142707728817e-03,99,1
199,5,43,1.334196300789e-02,99,1
199,6,95,1.743862756430e-02,99,1
199,7,95,2.232490113260e-02,99,1
199,8,95,2.479215864996e-02,99,1
199,9,95,2.716235522673e-02,99,1
199,10,95,2.935940130609e-02,99,1
199,11,95,3.262523876651e-02,99,1
199,12,95,3.434315166874e-02,99,1
199,13,95,3.608012027515e-02,99,1
199,14,95,3.749612255679e-02,99,1
199,15,95,3.906892220822e-02,99,1
199,16,95,4.005524244341e-02,99,1
199,17,95,4.094557801348e-02,99,1
199,18,94,4.200183867907e-02,99,1
199,19,94,4.262189101165e-02,99,1
199,20,95,4.350643429383e-02,99,1
199,21,95,4.458088047449e-02,99,1
199,22,95,4.535679868445e-02,99,1
199,23,95,4.585982601473e-02,99,1
199,24,95,4.714139418256e-02,99,1
199,25,95,4.766858404050e-02,99,1
199,26,95,4.810926411131e-02,99,1
199,27,95,4.850779030021e-02,99,1
199,28,95,4.891961598736e-02,99,1
199,29,94,4.927924674027e-02,99,1
199,30,94,4.958172824731e-02,99,1
199,31,94,4.999671498828e-02,99,1
199,32,95,5.032247222632e-02,99,1
199,33,95,5.059597913091e-02,99,1
199,34,95,5.085812927399e-02,99,1
199,35,95,5.108739358729e-02,99,1
199,36,95,5.133498049528e-02,99,1
199,37,95,5.158647333772e-02,99,1
199,38,95,5.181220216439e-02,99,1
199,39,95,5.202998988950e-02,99,1
199,40,95,5.220761777720e-02,99,1
199,41,95,5.239745928572e-02,99,1
